srcYear,srcMonth,Month_Year,srcStateName,Ration card holders under National Food Security Act ( NFSA ),Ration cards involved in the Transactions under National Food Security Act ( NFSA ),Electronic Point of Sale ( EPOS ) transactions under National Food Security Act ( NFSA ),Aadhar based Biometric transactions,Aadhar based Integrated Risk Information System ( IRIS ) transactions,Aadhar based One Time Password ( OTP ) transactions,Total Aadhaar based transactions,Total Aadhaar transactions (%),Transactions authenticated by The Public Distribution System ( PDS ) and One Time Password ( OTP ),Transactions authenticated by modes other than One Time Password (OTP ),Authenticated Transactions by other mode,Authenticated transactions by other Mode (%),Non-Authenticated Transactions,Non-Authenticated transactions (%),YearCode,Year,MonthCode,Month
2023,April,Apr-2023,Meghalaya,421582,362835,362820,52275,0,0,52275,14,0,0,0,0,310545,85,,,,
2023,April,Apr-2023,Odisha,9291071,8536803,8537528,7671480,0,0,7671480,89,26078,0,26078,0,839970,9,,,,
2023,April,Apr-2023,Rajasthan,10664149,0,9901809,9901752,0,0,9901752,99,0,0,0,0,57,0,,,,
2023,April,Apr-2023,Sikkim,97192,64987,65337,64900,0,0,64900,99,0,0,0,0,437,0,,,,
2023,April,Apr-2023,Tamil Nadu,11463566,10016966,11910629,11440077,0,0,11440077,96,0,470552,470552,3,0,0,,,,
2023,April,Apr-2023,Telangana,5465838,4755665,4755665,4755665,0,0,4755665,100,0,0,0,0,0,0,,,,
2023,April,Apr-2023,Tripura,601431,578517,658208,654594,0,0,654594,99,0,0,0,0,3614,0,,,,
2023,April,Apr-2023,Uttarakhand,1386986,1077106,1085578,957348,0,0,957348,88,0,0,0,0,128230,11,,,,
2023,April,Apr-2023,Uttar Pradesh,36085735,33525732,33525742,33403103,0,0,33403103,99,122639,0,122639,0,0,0,,,,
2023,April,Apr-2023,West Bengal,0,13629125,13795914,13653478,0,54153,13707631,99,0,0,0,0,88283,0,,,,
2023,May,May-2023,Andaman & Nicobar Islands,16743,16162,16190,15473,0,0,15473,95,0,0,0,0,717,4,,,,
2023,May,May-2023,Andhra Pradesh,9023646,8316330,8344657,8344562,95,0,8344657,100,0,0,0,0,0,0,,,,
2023,May,May-2023,Arunachal Pradesh,180490,154543,154774,4417,0,0,4417,2,0,0,0,0,150357,97,,,,
2023,May,May-2023,Assam,5578830,4590008,4592412,4567039,20,0,4567059,99,0,0,0,0,25353,0,,,,
2023,May,May-2023,Bihar,18898271,7614829,17073403,16826068,242422,0,17068490,99,0,0,0,0,4913,0,,,,
2023,May,May-2023,Chhattisgarh,5291195,3962986,3962986,3778922,0,0,3778922,95,0,0,0,0,184064,4,,,,
2023,May,May-2023,Daman & Diu,50899,51621,51654,51654,0,0,51654,100,0,0,0,0,0,0,,,,
2023,May,May-2023,Delhi,1783867,1739183,1554134,1491618,62516,0,1554134,100,0,0,0,0,0,0,,,,
2023,May,May-2023,Goa,131280,116266,116048,111200,253,0,111453,96,0,0,0,0,4595,3,,,,
2023,May,May-2023,Gujarat,7609447,6794710,6810106,6474953,0,282473,6757426,99,0,0,0,0,52680,0,,,,
2023,May,May-2023,Haryana,3187107,4480550,4459376,4459376,0,0,4459376,100,0,0,0,0,0,0,,,,
2023,May,May-2023,Himachal Pradesh,755136,686675,686675,623186,0,0,623186,90,0,0,0,0,63489,9,,,,
2023,May,May-2023,Jammu And Kashmir,1658966,1552968,1651076,1482969,102,0,1483071,89,33432,0,33432,2,134573,8,,,,
2023,May,May-2023,Jharkhand,6069876,5489047,5845015,5569066,24153,39923,5633142,96,14055,0,14055,0,197818,3,,,,
2023,May,May-2023,Karnataka,11382858,10659445,10659445,10659445,0,0,10659445,100,0,0,0,0,0,0,,,,
2023,May,May-2023,Kerala,4142815,3955135,4174027,3871939,1912,0,3873851,92,285986,0,285986,6,14190,0,,,,
2023,May,May-2023,Ladakh,29229,25487,25476,11877,0,0,11877,46,0,0,0,0,13599,53,,,,
2023,May,May-2023,Lakshadweep,4737,12,12,12,0,0,12,100,0,0,0,0,0,0,,,,
2023,May,May-2023,Madhya Pradesh,12526145,11238934,11279322,10812938,0,0,10812938,95,160569,0,160569,1,305815,2,,,,
2023,May,May-2023,Maharashtra,15662387,14619915,14723629,14622988,0,19883,14642871,99,80758,0,80758,0,0,0,,,,
2023,May,May-2023,Meghalaya,421582,366203,366205,49005,0,0,49005,13,0,0,0,0,317200,86,,,,
2023,May,May-2023,Mizoram,169908,159833,159947,122576,0,0,122576,76,0,0,0,0,37371,23,,,,
2023,May,May-2023,Nagaland,323957,283673,283674,64128,0,0,64128,22,19,0,19,0,219527,77,,,,
2023,May,May-2023,Odisha,9288773,8580672,8581158,7682414,0,0,7682414,89,26213,0,26213,0,872531,10,,,,
2023,May,May-2023,Rajasthan,10688645,0,9965516,9965458,0,0,9965458,99,0,0,0,0,58,0,,,,
2023,May,May-2023,Sikkim,97443,57897,58498,58498,0,0,58498,100,0,0,0,0,0,0,,,,
2023,May,May-2023,Tamil Nadu,11458000,9706410,10113621,9736509,18,0,9736527,96,0,377094,377094,3,0,0,,,,
2023,May,May-2023,Telangana,5470907,4685516,4685516,4685516,0,0,4685516,100,0,0,0,0,0,0,,,,
2023,May,May-2023,Tripura,602216,312787,313699,310606,0,0,310606,99,0,0,0,0,3093,0,,,,
2023,May,May-2023,Uttarakhand,1390920,1100513,1108473,959961,0,0,959961,86,0,0,0,0,148512,13,,,,
2023,May,May-2023,Uttar Pradesh,36086302,33668580,33668580,33548442,0,0,33548442,99,120138,0,120138,0,0,0,,,,
2023,May,May-2023,West Bengal,0,13748893,13960424,13826281,0,59964,13886245,99,0,0,0,0,74179,0,,,,
2023,June,Jun-2023,Andaman & Nicobar Islands,16743,16154,16187,15468,0,0,15468,95,0,0,0,0,719,4,,,,
2023,June,Jun-2023,Andhra Pradesh,9023523,8344125,8373236,8305538,67698,0,8373236,100,0,0,0,0,0,0,,,,
2023,June,Jun-2023,Arunachal Pradesh,180490,157370,157426,10967,0,0,10967,6,0,0,0,0,146459,93,,,,
2023,June,Jun-2023,Assam,5580222,4944747,4946533,4918377,207,0,4918584,99,0,0,0,0,27949,0,,,,
2023,June,Jun-2023,Bihar,18948802,16894371,17079980,16518754,537556,0,17056310,99,0,0,0,0,23670,0,,,,
2023,June,Jun-2023,Chhattisgarh,5291195,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2023,June,Jun-2023,Daman & Diu,50930,52010,52030,52030,0,0,52030,100,0,0,0,0,0,0,,,,
2023,June,Jun-2023,Delhi,1783280,1756731,1777603,1710559,67044,0,1777603,100,0,0,0,0,0,0,,,,
2023,June,Jun-2023,Goa,132232,119798,119328,114480,144,0,114624,96,0,0,0,0,4704,3,,,,
2023,June,Jun-2023,Gujarat,7618889,6834794,6851503,6508501,0,290815,6799316,99,0,0,0,0,52187,0,,,,
2023,June,Jun-2023,Haryana,3471028,4476138,4457193,4457193,0,0,4457193,100,0,0,0,0,0,0,,,,
2023,June,Jun-2023,Himachal Pradesh,753449,700215,700215,648699,0,0,648699,92,0,0,0,0,51516,7,,,,
2023,June,Jun-2023,Jammu And Kashmir,1660109,1543702,1554580,1362647,78,0,1362725,87,95034,0,95034,6,96821,6,,,,
2023,June,Jun-2023,Jharkhand,6075085,5505609,5794444,5504995,55247,34085,5594327,96,13559,0,13559,0,186558,3,,,,
2023,June,Jun-2023,Karnataka,11378948,10716313,10716313,10716313,0,0,10716313,100,0,0,0,0,0,0,,,,
2023,June,Jun-2023,Kerala,4140805,3980321,4128584,3613241,1471,0,3614712,87,496401,0,496401,12,17471,0,,,,
2023,June,Jun-2023,Ladakh,29252,26194,26154,12212,0,0,12212,46,0,0,0,0,13942,53,,,,
2023,June,Jun-2023,Lakshadweep,4736,616,616,615,1,0,616,100,0,0,0,0,0,0,,,,
2023,June,Jun-2023,Madhya Pradesh,12566476,11349658,11386458,10904363,0,0,10904363,95,177045,0,177045,1,305050,2,,,,
2023,June,Jun-2023,Maharashtra,15717039,14148606,14224717,14077666,0,147051,14224717,100,0,0,0,0,0,0,,,,
2023,June,Jun-2023,Meghalaya,421589,393221,393210,56048,0,0,56048,14,0,0,0,0,337162,85,,,,
2023,June,Jun-2023,Mizoram,170345,160738,160733,136661,0,0,136661,85,0,0,0,0,24072,14,,,,
2023,June,Jun-2023,Nagaland,323957,283970,283975,66761,0,0,66761,23,1,0,1,0,217213,76,,,,
2023,June,Jun-2023,Odisha,9288780,8569288,8569754,7670084,0,0,7670084,89,26196,0,26196,0,873474,10,,,,
2023,June,Jun-2023,Rajasthan,10715259,0,9985245,9985192,0,0,9985192,99,0,0,0,0,53,0,,,,
2023,June,Jun-2023,Sikkim,97676,63413,63779,63347,0,0,63347,99,0,0,0,0,432,0,,,,
2023,June,Jun-2023,Tamil Nadu,11464024,10030622,10177126,9809696,163,0,9809859,96,0,367267,367267,3,0,0,,,,
2023,June,Jun-2023,Telangana,5464455,4746411,4746411,4746411,0,0,4746411,100,0,0,0,0,0,0,,,,
2023,June,Jun-2023,Tripura,602992,578804,658000,654389,0,0,654389,99,0,0,0,0,3611,0,,,,
2023,June,Jun-2023,Uttarakhand,1392704,1125487,1131968,963425,0,0,963425,85,0,0,0,0,168543,14,,,,
2023,June,Jun-2023,Uttar Pradesh,36078017,33514493,33514493,33443726,0,0,33443726,99,70767,0,70767,0,0,0,,,,
2023,June,Jun-2023,West Bengal,0,13770602,13979509,13853798,0,68445,13922243,99,0,0,0,0,57266,0,,,,
2023,July,Jul-2023,Andaman & Nicobar Islands,16820,16305,16361,15631,0,0,15631,95,0,0,0,0,730,4,,,,
2023,July,Jul-2023,Andhra Pradesh,9023373,8393128,8431458,8384969,46489,0,8431458,100,0,0,0,0,0,0,,,,
2023,July,Jul-2023,Arunachal Pradesh,180490,159138,159151,11934,0,0,11934,7,0,0,0,0,147217,92,,,,
2023,July,Jul-2023,Assam,5579880,4922635,4924633,4892756,437,0,4893193,99,0,0,0,0,31440,0,,,,
2023,July,Jul-2023,Bihar,19006214,17134707,17327653,16967201,336140,0,17303341,99,0,0,0,0,24312,0,,,,
2023,July,Jul-2023,Chhattisgarh,5305823,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2023,July,Jul-2023,Daman & Diu,50959,53316,53345,53345,0,0,53345,100,0,0,0,0,0,0,,,,
2023,July,Jul-2023,Delhi,1783590,1838084,1874785,1796752,78033,0,1874785,100,0,0,0,0,0,0,,,,
2023,July,Jul-2023,Goa,129911,118005,117375,112509,123,0,112632,95,0,0,0,0,4743,4,,,,
2023,July,Jul-2023,Gujarat,7617095,6906937,6931254,6573671,0,297349,6871020,99,0,0,0,0,60234,0,,,,
2023,July,Jul-2023,Haryana,3333509,4816827,4788006,4788006,0,0,4788006,100,0,0,0,0,0,0,,,,
2023,July,Jul-2023,Himachal Pradesh,755302,663889,663889,620591,0,0,620591,93,0,0,0,0,43298,6,,,,
2023,July,Jul-2023,Jammu And Kashmir,1658234,1669246,1676954,1364321,61,107879,1472261,87,107879,0,107879,6,96814,5,,,,
2023,July,Jul-2023,Jharkhand,6083369,5534944,5732903,5463342,44203,27482,5535027,96,11060,0,11060,0,186816,3,,,,
2023,July,Jul-2023,Karnataka,11368707,10885020,10885020,10885020,0,0,10885020,100,0,0,0,0,0,0,,,,
2023,July,Jul-2023,Kerala,4141499,4033954,4289865,3968957,1556,0,3970513,92,305258,0,305258,7,14094,0,,,,
2023,July,Jul-2023,Ladakh,29679,26298,26259,11984,0,0,11984,45,0,0,0,0,14275,54,,,,
2023,July,Jul-2023,Lakshadweep,4729,2214,2215,2207,8,0,2215,100,0,0,0,0,0,0,,,,
2023,July,Jul-2023,Madhya Pradesh,12597044,11649874,11728585,11069910,0,178257,11248167,95,161969,0,161969,1,318449,2,,,,
2023,July,Jul-2023,Maharashtra,15736438,14511221,15210140,15027586,0,182554,15210140,100,0,0,0,0,0,0,,,,
2023,July,Jul-2023,Meghalaya,421595,400479,400470,64641,0,0,64641,16,0,0,0,0,335829,83,,,,
2023,July,Jul-2023,Mizoram,285016,160282,160231,137075,0,0,137075,85,0,0,0,0,23156,14,,,,
2023,July,Jul-2023,Nagaland,325051,291098,291097,67348,0,0,67348,23,0,0,0,0,223749,76,,,,
2023,July,Jul-2023,Odisha,9281345,9110604,9112043,8013466,0,0,8013466,87,32706,0,32706,0,1065871,11,,,,
2023,July,Jul-2023,Punjab,3798323,2978797,2991628,2991600,28,0,2991628,100,0,0,0,0,0,0,,,,
2023,July,Jul-2023,Rajasthan,10715531,0,10054603,10054555,0,0,10054555,99,0,0,0,0,48,0,,,,
2023,July,Jul-2023,Sikkim,97680,64666,64770,64271,0,0,64271,99,0,0,0,0,499,0,,,,
2023,July,Jul-2023,Tamil Nadu,11464466,10493623,10593971,5482323,203,0,5482526,51,0,5111445,5111445,48,0,0,,,,
2023,July,Jul-2023,Telangana,5433245,4739289,4739289,4739289,0,0,4739289,100,0,0,0,0,0,0,,,,
2023,July,Jul-2023,Tripura,603285,580532,659589,655987,0,0,655987,99,0,0,0,0,3602,0,,,,
2023,July,Jul-2023,Uttarakhand,1393761,1156056,1161560,977197,0,0,977197,84,0,0,0,0,184363,15,,,,
2023,July,Jul-2023,Uttar Pradesh,36076395,33785255,33785255,33666392,0,0,33666392,99,118863,0,118863,0,0,0,,,,
2023,July,Jul-2023,West Bengal,0,13836131,14011791,13893120,0,67287,13960407,99,0,0,0,0,51384,0,,,,
2023,August,Aug-2023,Andaman & Nicobar Islands,16820,16305,16361,15630,0,0,15630,95,0,0,0,0,731,4,,,,
2023,August,Aug-2023,Andhra Pradesh,9023091,8381026,8414434,8373365,41069,0,8414434,100,0,0,0,0,0,0,,,,
2023,August,Aug-2023,Arunachal Pradesh,180490,161516,161534,11979,0,0,11979,7,0,0,0,0,149555,92,,,,
2023,August,Aug-2023,Assam,5567750,5044301,5045751,5013030,118,0,5013148,99,0,0,0,0,32603,0,,,,
2023,August,Aug-2023,Bihar,19023479,17089358,17245269,16750113,470202,0,17220315,99,0,0,0,0,24954,0,,,,
2023,August,Aug-2023,Chhattisgarh,5305823,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2023,August,Aug-2023,Daman & Diu,50959,54129,54467,54467,0,0,54467,100,0,0,0,0,0,0,,,,
2023,August,Aug-2023,Delhi,1783320,1889897,2072872,1993910,78962,0,2072872,100,0,0,0,0,0,0,,,,
2023,August,Aug-2023,Goa,129506,118007,117349,112819,22,0,112841,96,0,0,0,0,4508,3,,,,
2023,August,Aug-2023,Gujarat,7625526,6950512,7019773,6663845,0,308198,6972043,99,0,0,0,0,47730,0,,,,
2023,August,Aug-2023,Haryana,3669093,2875262,2842080,2842080,0,0,2842080,100,0,0,0,0,0,0,,,,
2023,August,Aug-2023,Himachal Pradesh,755210,679921,679921,638427,0,0,638427,93,0,0,0,0,41494,6,,,,
2023,August,Aug-2023,Jammu And Kashmir,1659804,1570532,1570159,1353137,44,115286,1468467,93,6162,0,6162,0,95530,6,,,,
2023,August,Aug-2023,Jharkhand,6088068,5428621,5898912,5610774,38388,33922,5683084,96,11987,0,11987,0,203841,3,,,,
2023,August,Aug-2023,Karnataka,11460558,10716618,10716618,10716618,0,0,10716618,100,0,0,0,0,0,0,,,,
2023,August,Aug-2023,Kerala,4140891,3987194,4212511,3856470,1748,0,3858218,91,339875,0,339875,8,14418,0,,,,
2023,August,Aug-2023,Ladakh,29946,26935,26895,12621,0,0,12621,46,0,0,0,0,14274,53,,,,
2023,August,Aug-2023,Lakshadweep,4716,3931,3934,3880,54,0,3934,100,0,0,0,0,0,0,,,,
2023,August,Aug-2023,Madhya Pradesh,12777570,11608388,11685516,11140807,0,206251,11347058,97,24107,0,24107,0,314351,2,,,,
2023,August,Aug-2023,Maharashtra,15752271,14175003,15277490,15076344,0,201146,15277490,100,0,0,0,0,0,0,,,,
2023,August,Aug-2023,Meghalaya,421595,395370,395361,74733,0,0,74733,18,0,0,0,0,320628,81,,,,
2023,August,Aug-2023,Mizoram,282094,160954,161016,137806,0,0,137806,85,0,0,0,0,23210,14,,,,
2023,August,Aug-2023,Nagaland,325051,295550,295550,71114,0,0,71114,24,0,0,0,0,224436,75,,,,
2023,August,Aug-2023,Odisha,9281345,9110653,9111341,8012246,0,0,8012246,87,32681,0,32681,0,1066414,11,,,,
2023,August,Aug-2023,Rajasthan,10716983,0,10162639,10162577,0,0,10162577,99,0,0,0,0,62,0,,,,
2023,August,Aug-2023,Sikkim,97714,64641,64720,64412,0,0,64412,99,0,0,0,0,308,0,,,,
2023,August,Aug-2023,Tamil Nadu,11445647,10212172,10340691,7977113,263,0,7977376,77,0,2363315,2363315,22,0,0,,,,
2023,August,Aug-2023,Telangana,5433184,4791915,4791915,4791915,0,0,4791915,100,0,0,0,0,0,0,,,,
2023,August,Aug-2023,Tripura,603572,581957,662532,658914,0,0,658914,99,0,0,0,0,3618,0,,,,
2023,August,Aug-2023,Uttarakhand,1394485,1144836,1149599,955733,0,0,955733,83,0,0,0,0,193866,16,,,,
2023,August,Aug-2023,Uttar Pradesh,36036276,33827507,33827507,33708756,0,0,33708756,99,118751,0,118751,0,0,0,,,,
2023,August,Aug-2023,West Bengal,55832372,13833426,14042944,13907787,0,82279,13990066,99,0,0,0,0,52878,0,,,,
2023,September,Sep-2023,Andaman & Nicobar Islands,17133,16562,16614,15889,0,0,15889,95,0,0,0,0,725,4,,,,
2023,September,Sep-2023,Andhra Pradesh,9020510,8343190,8372901,8332695,40206,0,8372901,100,0,0,0,0,0,0,,,,
2023,September,Sep-2023,Arunachal Pradesh,180490,157794,157809,8758,0,0,8758,5,0,0,0,0,149051,94,,,,
2023,September,Sep-2023,Assam,5565960,5174747,5175874,5122253,56,19170,5141479,99,0,0,0,0,34395,0,,,,
2023,September,Sep-2023,Bihar,19055965,17160736,17318189,16820825,472281,0,17293106,99,0,0,0,0,25083,0,,,,
2023,September,Sep-2023,Daman & Diu,50959,54236,54407,54407,0,0,54407,100,0,0,0,0,0,0,,,,
2023,September,Sep-2023,Delhi,1783275,1897878,1929844,1856216,73628,0,1929844,100,0,0,0,0,0,0,,,,
2023,September,Sep-2023,Goa,129289,115788,115089,110424,67,0,110491,96,0,0,0,0,4598,3,,,,
2023,September,Sep-2023,Gujarat,7639659,6983143,7092457,6734742,0,308009,7042751,99,0,0,0,0,49706,0,,,,
2023,September,Sep-2023,Haryana,3920748,6073694,6037031,6037031,0,0,6037031,100,0,0,0,0,0,0,,,,
2023,September,Sep-2023,Himachal Pradesh,755217,641239,641239,607345,0,0,607345,94,0,0,0,0,33894,5,,,,
2023,September,Sep-2023,Jammu And Kashmir,1660715,1559248,1563849,1346579,32,123465,1470076,94,0,0,0,0,93773,5,,,,
2023,September,Sep-2023,Jharkhand,6091700,5476571,5787740,5517095,33984,39969,5591048,96,12112,0,12112,0,184580,3,,,,
2023,September,Sep-2023,Karnataka,11458565,10913974,10913976,10913971,0,0,10913971,99,0,0,0,0,5,0,,,,
2023,September,Sep-2023,Kerala,4141172,4036376,4443839,4040584,1618,0,4042202,90,385204,0,385204,8,16433,0,,,,
2023,September,Sep-2023,Ladakh,29965,26924,26888,12142,0,0,12142,45,0,0,0,0,14746,54,,,,
2023,September,Sep-2023,Lakshadweep,4698,4042,4042,3989,53,0,4042,100,0,0,0,0,0,0,,,,
2023,September,Sep-2023,Madhya Pradesh,12711879,11618028,11717211,11175451,0,221009,11396460,97,0,0,0,0,320751,2,,,,
2023,September,Sep-2023,Maharashtra,15810455,14570599,15533378,15328222,0,205156,15533378,100,0,0,0,0,0,0,,,,
2023,September,Sep-2023,Meghalaya,421604,396275,396261,74472,0,0,74472,18,0,0,0,0,321789,81,,,,
2023,September,Sep-2023,Mizoram,283112,161659,161685,133327,0,0,133327,82,0,0,0,0,28358,17,,,,
2023,September,Sep-2023,Nagaland,326552,294228,294230,69711,0,151,69862,23,0,0,0,0,224368,76,,,,
2023,September,Sep-2023,Odisha,9281345,9109491,9110212,8008177,0,0,8008177,87,32676,0,32676,0,1069359,11,,,,
2023,September,Sep-2023,Rajasthan,10725517,0,10117020,10116964,0,0,10116964,99,0,0,0,0,56,0,,,,
2023,September,Sep-2023,Sikkim,97715,4236,4240,4240,0,0,4240,100,0,0,0,0,0,0,,,,
2023,September,Sep-2023,Tamil Nadu,11444060,10168470,10335096,9955771,391,0,9956162,96,0,378934,378934,3,0,0,,,,
2023,September,Sep-2023,Telangana,5439415,4810263,4810263,4810263,0,0,4810263,100,0,0,0,0,0,0,,,,
2023,September,Sep-2023,Tripura,603872,580436,582385,578772,0,0,578772,99,0,0,0,0,3613,0,,,,
2023,September,Sep-2023,Uttarakhand,1395132,1152901,1157857,945376,0,0,945376,81,0,0,0,0,212481,18,,,,
2023,September,Sep-2023,Uttar Pradesh,36015445,33832476,33832476,33715255,0,0,33715255,99,117221,0,117221,0,0,0,,,,
2023,September,Sep-2023,West Bengal,55894130,13191624,13366669,13218645,0,95340,13313985,99,0,0,0,0,52684,0,,,,
2023,October,Oct-2023,Andaman & Nicobar Islands,17133,16489,16538,15878,0,0,15878,96,0,0,0,0,660,3,,,,
2023,October,Oct-2023,Andhra Pradesh,9024254,8304695,8330042,8292316,37726,0,8330042,100,0,0,0,0,0,0,,,,
2023,October,Oct-2023,Arunachal Pradesh,180490,164192,164199,13124,0,0,13124,7,0,0,0,0,151075,92,,,,
2023,October,Oct-2023,Assam,5563774,5200229,5202091,5167709,37,0,5167746,99,0,0,0,0,34345,0,,,,
2023,October,Oct-2023,Bihar,19091344,17186334,17333641,16816309,491942,0,17308251,99,0,0,0,0,25390,0,,,,
2023,October,Oct-2023,Daman & Diu,50941,54081,54111,54111,0,0,54111,100,0,0,0,0,0,0,,,,
2023,October,Oct-2023,Delhi,1783100,1918594,1941070,1866176,74894,0,1941070,100,0,0,0,0,0,0,,,,
2023,October,Oct-2023,Goa,129020,117710,117732,113103,67,0,113170,96,0,0,0,0,4562,3,,,,
2023,October,Oct-2023,Gujarat,7654235,6925263,6949903,6576950,0,311603,6888553,99,0,0,0,0,61350,0,,,,
2023,October,Oct-2023,Haryana,3932544,6256774,6216612,6216612,0,0,6216612,100,0,0,0,0,0,0,,,,
2023,October,Oct-2023,Himachal Pradesh,753512,239229,239229,231877,0,0,231877,96,0,0,0,0,7352,3,,,,
2023,October,Oct-2023,Jammu And Kashmir,1661685,1559898,1559681,1344570,78,121772,1466420,94,0,0,0,0,93261,5,,,,
2023,October,Oct-2023,Jharkhand,6095373,5474105,5625616,5350264,32071,46491,5428826,96,11918,0,11918,0,184872,3,,,,
2023,October,Oct-2023,Karnataka,11456369,10874243,10874245,10874241,0,0,10874241,99,0,0,0,0,4,0,,,,
2023,October,Oct-2023,Kerala,4140088,4023607,4356954,4043894,1327,0,4045221,92,298477,0,298477,6,13256,0,,,,
2023,October,Oct-2023,Ladakh,29973,26955,26925,12298,0,0,12298,45,0,0,0,0,14627,54,,,,
2023,October,Oct-2023,Lakshadweep,4677,4168,4168,4141,27,0,4168,100,0,0,0,0,0,0,,,,
2023,October,Oct-2023,Madhya Pradesh,12768762,11553172,11635329,11036122,0,280170,11316292,97,0,0,0,0,319037,2,,,,
2023,October,Oct-2023,Maharashtra,15877004,14387158,14806712,14557594,1,249117,14806712,100,0,0,0,0,0,0,,,,
2023,October,Oct-2023,Meghalaya,421611,391285,391268,69888,0,0,69888,17,0,0,0,0,321380,82,,,,
2023,October,Oct-2023,Mizoram,285269,166329,166360,137745,0,0,137745,82,0,0,0,0,28615,17,,,,
2023,October,Oct-2023,Nagaland,326552,292992,292992,75003,0,0,75003,25,0,0,0,0,217989,74,,,,
2023,October,Oct-2023,Odisha,9281347,9107166,9107942,8065537,0,0,8065537,88,31245,0,31245,0,1011160,11,,,,
2023,October,Oct-2023,Rajasthan,10744773,0,9999361,9999314,0,0,9999314,99,0,0,0,0,47,0,,,,
2023,October,Oct-2023,Sikkim,97713,59361,59377,59076,0,0,59076,99,0,0,0,0,301,0,,,,
2023,October,Oct-2023,Tamil Nadu,11444314,10153015,10512252,10160569,347,0,10160916,96,0,351336,351336,3,0,0,,,,
2023,October,Oct-2023,Telangana,5439437,4793733,4793733,4793733,0,0,4793733,100,0,0,0,0,0,0,,,,
2023,October,Oct-2023,Tripura,604010,582836,690057,686409,0,0,686409,99,0,0,0,0,3648,0,,,,
2023,October,Oct-2023,Uttarakhand,1395604,1225470,1230906,944160,0,0,944160,76,0,0,0,0,286746,23,,,,
2023,October,Oct-2023,Uttar Pradesh,36034262,33598853,33598853,33483885,0,0,33483885,99,114968,0,114968,0,0,0,,,,
2023,October,Oct-2023,West Bengal,55901512,13186573,13383016,13231353,0,100123,13331476,99,0,0,0,0,51540,0,,,,
2023,November,Nov-2023,Andaman & Nicobar Islands,17187,16205,16203,15430,0,0,15430,95,0,0,0,0,773,4,,,,
2023,November,Nov-2023,Andhra Pradesh,9024127,8352257,8380485,8333188,47297,0,8380485,100,0,0,0,0,0,0,,,,
